DEPTH,CAL,CNC,CVOL,DT,GR,PE,RD,RMSL,RS,SPBR,ZCOR,ZDEN,Cluster,Vshale,Porosity
1550.365,8.437,22.953,1.438,88.291,46.164,1.588,43.607,0.39,5.238,88.279,0.026,2.238,1,0.07767699446190691,0.24969696969696967
1550.441,8.437,21.718,1.437,88.446,46.725,1.66,44.101,0.464,5.264,88.248,0.068,2.224,1,0.08103577308786111,0.258181818181818
1550.518,8.437,21.022,1.436,88.521,46.049,1.613,45.413,0.623,5.362,88.241,0.059,2.218,1,0.07698847477922467,0.2618181818181818
1550.594,8.436,21.235,1.435,88.505,44.493,1.499,47.486,0.824,5.517,88.257,0.062,2.218,1,0.0676725041161503,0.2618181818181818
1550.67,8.436,22.106,1.434,88.4,42.997,1.503,50.022,0.849,5.701,88.289,0.037,2.22,1,0.05871576111360576,0.26060606060606045
1550.746,8.435,23.207,1.434,88.234,42.725,1.455,52.481,0.714,5.864,88.327,0.057,2.227,1,0.0570872623858704,0.2563636363636364
1550.822,8.433,23.946,1.433,88.063,43.48,1.458,54.229,0.61,5.954,88.359,0.045,2.224,1,0.06160754378087112,0.258181818181818
1550.899,8.431,24.121,1.432,87.933,44.336,1.366,54.784,0.576,5.938,88.38,0.053,2.217,1,0.06673252507109714,0.26242424242424234
1550.975,8.431,23.745,1.431,87.863,44.161,1.493,54.014,0.588,5.818,88.387,0.053,2.212,1,0.06568477772788507,0.2654545454545453
1551.051,8.43,23.297,1.43,87.845,43.294,1.469,52.181,0.618,5.632,88.383,0.056,2.213,1,0.06049393803322855,0.2648484848484848
1551.127,8.43,23.193,1.429,87.868,42.669,1.589,49.813,0.63,5.436,88.369,0.049,2.211,1,0.056751983236042504,0.2660606060606061
1551.203,8.43,23.721,1.428,87.917,42.493,1.684,47.464,0.586,5.279,88.346,0.026,2.211,1,0.05569824876515494,0.2660606060606061
1551.28,8.429,24.653,1.428,87.967,43.009,1.737,45.52,0.519,5.192,88.31,0.03,2.216,1,0.05878760664571173,0.2630303030303029
1551.356,8.428,24.957,1.427,87.985,44.679,1.819,44.123,0.496,5.176,88.254,0.04,2.222,1,0.06878610986379287,0.25939393939393934
1551.432,8.427,24.488,1.426,87.95,48.319,1.773,43.212,0.537,5.218,88.172,0.024,2.223,1,0.09057925460260442,0.25878787878787884
1551.508,8.426,23.809,1.425,87.866,52.238,1.847,42.61,0.62,5.296,88.059,0.049,2.227,1,0.11404280796287981,0.2563636363636364
1551.584,8.426,23.467,1.424,87.757,55.186,1.581,42.1,0.643,5.383,87.908,0.033,2.221,1,0.13169286035024697,0.2599999999999999
1551.661,8.425,23.331,1.423,87.653,57.395,1.626,41.468,0.561,5.449,87.714,0.008,2.219,1,0.14491842538542138,0.26121212121212123
1551.737,8.426,22.968,1.423,87.577,58.828,1.584,40.548,0.474,5.468,87.479,0.017,2.21,1,0.15349797934440954,0.26666666666666666
1551.813,8.427,22.744,1.422,87.54,58.867,1.743,39.276,0.434,5.422,87.217,0.028,2.207,1,0.15373147732375392,0.26848484848484855
1551.889,8.428,22.994,1.421,87.54,56.294,1.636,37.728,0.427,5.317,86.949,0.002,2.204,1,0.1383265978146984,0.27030303030303016
1551.965,8.428,23.465,1.42,87.565,51.917,1.612,36.091,0.42,5.176,86.706,0.068,2.209,1,0.11212093997904507,0.26727272727272716
1552.042,8.428,23.237,1.419,87.606,47.609,1.579,34.556,0.4,5.031,86.511,0.057,2.199,1,0.08632839395300107,0.2733333333333334
1552.118,8.428,22.349,1.418,87.665,45.322,1.65,33.273,0.373,4.909,86.374,0.02,2.191,1,0.07263583295913788,0.27818181818181825
1552.194,8.428,21.971,1.417,87.744,45.044,1.733,32.3,0.351,4.823,86.286,0.036,2.188,1,0.0709714114653495,0.27999999999999986
1552.27,8.428,22.334,1.417,87.83,45.476,1.605,31.604,0.338,4.772,86.228,0.0,2.186,1,0.0735578506211645,0.2812121212121212
1552.346,8.428,22.813,1.416,87.892,45.901,1.487,31.119,0.331,4.745,86.173,0.058,2.191,1,0.07610237988325104,0.27818181818181825
1552.423,8.427,22.418,1.415,87.895,45.74,1.468,30.776,0.327,4.731,86.099,0.054,2.188,1,0.07513845232749591,0.27999999999999986
1552.499,8.426,21.661,1.414,87.835,45.455,1.58,30.527,0.325,4.724,85.99,0.039,2.191,1,0.07343212093997904,0.27818181818181825
1552.575,8.425,21.668,1.413,87.742,45.29,1.703,30.355,0.326,4.721,85.843,0.034,2.19,1,0.07244424487352194,0.2787878787878788
1552.651,8.424,22.596,1.412,87.66,44.911,1.527,30.279,0.327,4.723,85.668,0.063,2.198,1,0.07017512348450833,0.2739393939393939
1552.727,8.424,23.882,1.411,87.613,44.362,1.465,30.351,0.328,4.732,85.482,0.027,2.193,1,0.0668881903906601,0.2769696969696969
1552.804,8.424,24.68,1.411,87.585,43.908,1.477,30.641,0.331,4.748,85.308,0.034,2.192,1,0.06417003442598415,0.2775757575757574
1552.88,8.425,24.779,1.41,87.521,44.197,1.496,31.202,0.334,4.772,85.164,0.052,2.19,1,0.06590031432420299,0.2787878787878788
1552.956,8.425,24.146,1.409,87.373,45.624,1.521,32.056,0.338,4.802,85.057,0.042,2.195,1,0.07444394551713818,0.2757575757575758
1553.032,8.424,23.108,1.408,87.144,47.571,1.515,33.194,0.343,4.837,84.977,0.011,2.197,1,0.08610088310133214,0.2745454545454545
1553.108,8.422,22.151,1.407,86.891,49.363,1.555,34.592,0.353,4.879,84.898,0.06,2.214,1,0.09682981589582398,0.2642424242424242
1553.185,8.42,21.767,1.406,86.679,50.488,1.391,36.228,0.366,4.934,84.791,0.04,2.22,1,0.10356533453075888,0.26060606060606045
1553.261,8.418,22.132,1.406,86.521,50.435,1.423,38.093,0.373,5.008,84.632,0.032,2.227,1,0.10324801676395752,0.2563636363636364
1553.337,8.418,22.672,1.405,86.391,48.733,1.35,40.19,0.369,5.103,84.412,0.035,2.215,1,0.09305792546026043,0.26363636363636367
1553.413,8.42,22.906,1.404,86.272,46.215,1.408,42.47,0.359,5.224,84.137,0.023,2.21,1,0.07798233797335731,0.26666666666666666
1553.489,8.423,22.817,1.403,86.195,44.535,1.397,44.855,0.351,5.373,83.822,0.001,2.195,1,0.06792396347852117,0.2757575757575758
1553.566,8.426,22.402,1.402,86.19,43.973,1.453,47.222,0.35,5.551,83.493,0.046,2.192,1,0.06455919772489149,0.2775757575757574
1553.642,8.429,21.65,1.401,86.231,44.095,1.46,49.453,0.357,5.761,83.176,0.04,2.192,1,0.06528962730130221,0.2775757575757574
1553.718,8.431,20.613,1.4,86.226,44.39,1.464,51.454,0.375,6.006,82.902,0.065,2.207,1,0.06705582996557403,0.26848484848484855
1553.794,8.433,19.666,1.4,86.096,45.28,1.428,53.173,0.399,6.288,82.695,0.089,2.223,1,0.07238437359676697,0.25878787878787884
1553.87,8.434,19.428,1.399,85.834,46.46,1.426,54.579,0.423,6.606,82.576,0.034,2.229,1,0.07944918425385424,0.2551515151515151
1553.947,8.436,20.31,1.398,85.505,46.558,1.414,55.67,0.442,6.951,82.556,0.018,2.232,1,0.080035922766053,0.2533333333333332
1554.023,8.437,21.745,1.397,85.184,45.149,1.448,56.489,0.46,7.309,82.63,0.009,2.236,1,0.07160005987127677,0.25090909090909075
1554.099,8.437,22.336,1.396,84.919,43.177,1.456,57.139,0.485,7.663,82.786,0.018,2.236,1,0.05979344409519534,0.25090909090909075
1554.175,8.437,21.398,1.395,84.743,41.991,1.445,57.735,0.515,7.993,83.007,0.042,2.231,1,0.05269271067205509,0.25393939393939396
1554.251,8.437,19.764,1.394,84.686,41.714,1.461,58.339,0.53,8.279,83.27,0.041,2.222,1,0.051034276305942226,0.25939393939393934
1554.328,8.438,18.536,1.394,84.765,41.754,1.461,58.926,0.514,8.5,83.552,0.043,2.215,1,0.05127376141296213,0.26363636363636367
1554.404,8.439,18.176,1.393,84.953,41.724,1.469,59.386,0.474,8.646,83.827,0.04,2.211,1,0.051094147582697196,0.2660606060606061
1554.48,8.441,18.501,1.392,85.194,41.669,1.479,59.572,0.436,8.715,84.069,0.024,2.203,1,0.05076485556054482,0.270909090909091
1554.556,8.444,19.166,1.391,85.425,41.082,1.496,59.378,0.414,8.714,84.255,0.047,2.199,1,0.04725041161502771,0.2733333333333334
1554.632,8.446,19.848,1.39,85.604,40.223,1.503,58.789,0.405,8.658,84.363,0.033,2.198,1,0.04210746894177519,0.2739393939393939
1554.709,8.446,20.106,1.389,85.711,40.205,1.508,57.904,0.398,8.566,84.383,0.065,2.212,1,0.041999700643616224,0.2654545454545453
1554.785,8.446,20.048,1.388,85.75,41.251,1.51,56.888,0.388,8.455,84.311,0.027,2.207,1,0.048262236192186794,0.26848484848484855
1554.861,8.446,20.198,1.388,85.738,42.897,1.512,55.906,0.376,8.339,84.154,0.038,2.209,1,0.05811704834605598,0.26727272727272716
1554.937,8.444,20.974,1.387,85.693,44.163,1.51,55.085,0.373,8.229,83.928,0.05,2.206,1,0.06569675198323603,0.2690909090909091
1555.013,8.443,21.702,1.386,85.628,44.659,1.513,54.519,0.384,8.13,83.659,0.032,2.207,1,0.0686663673102829,0.26848484848484855
1555.09,8.442,21.421,1.385,85.55,44.629,1.519,54.271,0.402,8.049,83.375,0.031,2.213,1,0.06848675348001795,0.2648484848484848
1555.166,8.443,20.562,1.384,85.473,44.24,1.53,54.329,0.411,7.985,83.107,0.024,2.214,1,0.06615776081424939,0.2642424242424242
1555.242,8.444,19.791,1.383,85.407,43.373,1.528,54.6,0.406,7.933,82.882,0.015,2.214,1,0.06096692111959287,0.2642424242424242
1555.318,8.445,19.387,1.382,85.356,42.595,1.516,54.93,0.397,7.882,82.719,0.034,2.212,1,0.05630893578805569,0.2654545454545453
1555.394,8.445,19.526,1.382,85.311,42.485,1.502,55.165,0.394,7.824,82.629,0.04,2.213,1,0.05565035174375094,0.2648484848484848
1555.471,8.445,20.228,1.381,85.256,42.371,1.458,55.223,0.396,7.757,82.607,0.044,2.21,1,0.05496781918874422,0.26666666666666666
1555.547,8.445,21.149,1.38,85.176,41.983,1.428,55.116,0.396,7.685,82.638,0.059,2.199,1,0.052644813650651094,0.2733333333333334
1555.623,8.444,21.822,1.379,85.074,41.374,1.412,54.936,0.393,7.62,82.694,0.023,2.196,1,0.04899865289627304,0.275151515151515
1555.699,8.444,21.751,1.378,84.97,40.247,1.539,54.811,0.391,7.572,82.746,0.09,2.194,1,0.04225116000598714,0.27636363636363637
1555.775,8.445,21.208,1.377,84.891,39.005,1.671,54.853,0.394,7.548,82.763,0.032,2.205,1,0.034815147433019035,0.2696969696969696
1555.852,8.445,21.054,1.376,84.851,38.325,1.579,55.118,0.402,7.551,82.724,0.035,2.219,1,0.030743900613680618,0.26121212121212123
1555.928,8.446,21.173,1.376,84.838,38.746,1.501,55.611,0.413,7.575,82.621,0.049,2.224,1,0.033264481365065136,0.258181818181818
1556.004,8.446,20.956,1.375,84.826,40.193,1.491,56.31,0.426,7.614,82.463,0.04,2.223,1,0.04192785511151025,0.25878787878787884
1556.08,8.446,20.7,1.374,84.813,41.395,1.495,57.176,0.432,7.659,82.278,0.072,2.215,1,0.04912438257745849,0.26363636363636367
1556.156,8.447,20.622,1.373,84.827,41.016,1.443,58.141,0.426,7.701,82.105,0.037,2.214,1,0.046855261188444845,0.2642424242424242
1556.233,8.447,20.672,1.372,84.89,39.38,1.382,59.118,0.412,7.729,81.984,0.03,2.209,1,0.03706032031133066,0.26727272727272716
1556.309,8.448,20.96,1.371,84.99,38.377,1.285,59.999,0.399,7.737,81.947,0.054,2.218,1,0.031055231252806494,0.2618181818181818
1556.385,8.448,21.415,1.37,85.085,38.738,1.396,60.681,0.389,7.719,82.006,0.032,2.217,1,0.03321658434366114,0.26242424242424234
1556.461,8.449,21.527,1.37,85.135,39.929,1.476,61.1,0.383,7.674,82.146,0.014,2.218,1,0.04034725340517889,0.2618181818181818
1556.537,8.449,21.184,1.369,85.132,40.967,1.451,61.223,0.378,7.602,82.337,0.029,2.22,1,0.04656189193234546,0.26060606060606045
1556.614,8.448,20.733,1.368,85.094,41.364,1.414,61.042,0.376,7.507,82.536,0.051,2.226,1,0.048938781619518035,0.25696969696969696
1556.69,8.447,20.654,1.367,85.053,41.381,1.404,60.578,0.379,7.391,82.706,0.052,2.228,1,0.04904056279000151,0.2557575757575756
1556.766,8.445,21.265,1.366,85.03,41.702,1.414,59.881,0.382,7.261,82.822,0.054,2.237,1,0.050962430773836255,0.2503030303030302
1556.842,8.442,21.86,1.365,85.026,42.861,1.417,59.041,0.383,7.126,82.878,0.056,2.243,1,0.05790151174973806,0.2466666666666667
1556.918,8.439,21.969,1.364,85.033,43.883,1.375,58.183,0.379,6.997,82.886,0.05,2.246,1,0.06402035623409671,0.24484848484848482
1556.995,8.436,21.748,1.363,85.052,43.926,1.341,57.446,0.375,6.887,82.864,0.036,2.242,1,0.06427780272414312,0.24727272727272723
1557.071,8.434,21.406,1.363,85.11,43.414,1.269,56.947,0.373,6.806,82.834,0.041,2.239,1,0.061212393354288304,0.2490909090909091
1557.147,8.433,21.212,1.362,85.239,42.888,1.32,56.755,0.37,6.756,82.809,0.071,2.23,1,0.0580631641969765,0.2545454545454545
1557.223,8.434,21.277,1.361,85.44,42.477,1.365,56.847,0.366,6.734,82.794,0.052,2.219,1,0.05560245472234695,0.26121212121212123
1557.299,8.436,21.671,1.36,85.655,41.903,1.423,57.068,0.361,6.73,82.781,0.062,2.21,1,0.05216584343661129,0.26666666666666666
1557.376,8.438,22.423,1.359,85.803,40.929,1.412,57.136,0.361,6.727,82.761,0.062,2.209,1,0.04633438108067657,0.26727272727272716
1557.452,8.44,23.015,1.358,85.837,40.239,1.403,56.723,0.371,6.709,82.72,0.045,2.212,1,0.04220326298458314,0.2654545454545453
1557.528,8.44,22.457,1.357,85.774,40.592,1.393,55.553,0.387,6.66,82.649,0.05,2.218,1,0.04431671905403383,0.2618181818181818
1557.604,8.438,21.072,1.357,85.659,40.96,1.401,53.52,0.396,6.571,82.546,0.061,2.218,1,0.04651998203861699,0.2618181818181818
1557.68,8.436,19.938,1.356,85.529,40.364,1.412,50.744,0.391,6.441,82.416,0.039,2.218,1,0.042951653944020354,0.2618181818181818
1557.757,8.435,19.835,1.355,85.404,39.747,1.423,47.522,0.38,6.283,82.27,0.019,2.225,1,0.0392575961682383,0.25757575757575746
1557.833,8.434,20.938,1.354,85.309,40.615,1.427,44.222,0.372,6.113,82.127,0.025,2.233,1,0.0444544229905703,0.25272727272727263
1557.909,8.434,21.905,1.353,85.267,42.268,1.426,41.181,0.369,5.953,82.003,0.034,2.237,1,0.05435114503816795,0.2503030303030302
1557.985,8.434,21.126,1.352,85.28,42.891,1.421,38.646,0.371,5.822,81.913,0.047,2.236,1,0.058081125580002994,0.25090909090909075
1558.061,8.435,19.78,1.351,85.323,42.382,1.41,36.79,0.381,5.735,81.859,0.061,2.227,1,0.05503367759317467,0.2563636363636364
1558.138,8.434,19.803,1.351,85.358,42.248,1.408,35.67,0.406,5.701,81.834,0.064,2.223,1,0.054231402484657985,0.25878787878787884
1558.214,8.433,21.318,1.35,85.356,43.915,1.402,35.312,0.44,5.721,81.821,0.038,2.214,1,0.06421194431971262,0.2642424242424242
1558.29,8.431,22.991,1.349,85.288,46.221,1.416,35.663,0.47,5.786,81.8,0.039,2.212,1,0.07801826073941026,0.2654545454545453
1558.366,8.428,23.049,1.348,85.107,47.171,1.407,36.597,0.478,5.879,81.756,0.017,2.208,1,0.08370603203113307,0.2678787878787877
1558.442,8.426,21.609,1.347,84.774,46.143,1.441,37.939,0.47,5.981,81.684,0.047,2.213,1,0.07755126478072147,0.2648484848484848
1558.519,8.425,20.458,1.346,84.281,44.359,1.404,39.503,0.467,6.072,81.591,0.025,2.227,1,0.0668702290076336,0.2563636363636364
1558.595,8.426,20.12,1.346,83.671,43.763,1.406,41.066,0.473,6.139,81.488,0.078,2.247,1,0.06330190091303697,0.24424242424242426
1558.671,8.428,19.984,1.345,83.016,44.252,1.396,42.445,0.472,6.176,81.392,0.046,2.256,1,0.06622960634635536,0.23878787878787888
1558.747,8.43,19.489,1.344,82.391,44.684,1.409,43.512,0.449,6.183,81.312,0.05,2.263,1,0.06881604550217033,0.23454545454545456
1558.823,8.433,18.916,1.343,81.847,44.301,1.407,44.22,0.412,6.164,81.252,0.033,2.271,1,0.06652297560245475,0.2296969696969697
1558.9,8.434,18.777,1.342,81.417,42.892,1.405,44.626,0.381,6.131,81.208,0.054,2.285,1,0.05808711270767852,0.22121212121212108
1558.976,8.435,19.018,1.341,81.119,41.529,1.41,44.895,0.367,6.099,81.173,0.046,2.284,1,0.049926657685975186,0.2218181818181819
1559.052,8.436,19.258,1.34,80.963,41.56,1.429,45.262,0.366,6.083,81.137,0.044,2.281,1,0.05011225864391561,0.22363636363636352
1559.128,8.435,19.216,1.34,80.954,42.642,1.395,45.973,0.371,6.1,81.096,0.038,2.273,1,0.0565903307888041,0.22848484848484837
1559.204,8.435,19.196,1.339,81.081,43.801,1.389,47.195,0.375,6.159,81.045,0.048,2.266,1,0.0635294117647059,0.23272727272727267
1559.281,8.433,19.693,1.338,81.313,44.909,1.36,48.948,0.374,6.264,80.984,0.054,2.264,1,0.07016314922915731,0.23393939393939403
1559.357,8.432,20.789,1.337,81.593,46.04,1.532,51.106,0.368,6.41,80.916,0.06,2.258,1,0.0769345906301452,0.23757575757575752
1559.433,8.431,22.046,1.336,81.856,46.459,1.622,53.43,0.362,6.593,80.845,0.056,2.255,1,0.07944319712617874,0.2393939393939394
1559.509,8.431,22.996,1.335,82.044,45.984,1.668,55.625,0.358,6.805,80.778,0.05,2.252,1,0.07659931148031734,0.2412121212121213
1559.585,8.433,23.326,1.334,82.112,44.78,1.724,57.415,0.358,7.04,80.724,0.045,2.247,1,0.06939080975901812,0.24424242424242426
1559.662,8.436,22.653,1.334,82.037,43.438,1.653,58.63,0.362,7.29,80.691,0.05,2.253,1,0.061356084418500254,0.2406060606060605
1559.738,8.439,21.132,1.333,81.83,42.783,1.583,59.261,0.366,7.547,80.685,0.002,2.255,1,0.057434515791049266,0.2393939393939394
1559.814,8.441,19.641,1.332,81.544,42.718,1.477,59.446,0.364,7.806,80.703,0.075,2.264,1,0.057045352492141925,0.23393939393939403
1559.89,8.442,18.952,1.331,81.242,43.61,1.506,59.411,0.358,8.066,80.735,0.089,2.268,1,0.062385870378685836,0.2315151515151516
1559.966,8.441,18.869,1.33,80.971,45.304,1.511,59.398,0.356,8.331,80.772,0.055,2.275,1,0.07252806466097891,0.2272727272727273
1560.043,8.438,18.667,1.329,80.749,46.665,1.488,59.6,0.369,8.606,80.808,0.047,2.28,1,0.08067654542733124,0.22424242424242433
1560.119,8.434,18.251,1.328,80.593,46.892,1.429,60.117,0.397,8.893,80.844,0.072,2.285,1,0.08203562340966924,0.22121212121212108
1560.195,8.43,18.111,1.328,80.532,46.431,1.506,60.92,0.433,9.183,80.883,0.035,2.277,1,0.07927555755126478,0.22606060606060593
1560.271,8.425,18.425,1.327,80.579,45.985,1.528,61.856,0.458,9.456,80.927,0.033,2.273,1,0.07660529860799282,0.22848484848484837
1560.347,8.421,18.892,1.326,80.697,45.899,1.546,62.721,0.468,9.687,80.969,0.054,2.267,1,0.07609040562790004,0.23212121212121214
1560.424,8.418,19.318,1.325,80.8,45.312,1.532,63.347,0.473,9.861,80.997,0.059,2.261,1,0.07257596168238287,0.23575757575757564
1560.5,8.416,19.681,1.324,80.807,43.59,1.541,63.653,0.471,9.982,80.994,0.035,2.249,1,0.062266127825175904,0.24303030303030293
1560.576,8.415,20.115,1.323,80.703,42.576,1.55,63.662,0.454,10.061,80.956,0.04,2.245,1,0.056195180362221236,0.24545454545454534
1560.652,8.415,20.345,1.323,80.534,43.214,1.57,63.482,0.424,10.116,80.888,0.032,2.244,1,0.06001496781918875,0.2460606060606059
1560.728,8.416,20.154,1.322,80.357,44.163,1.619,63.267,0.398,10.162,80.802,0.056,2.254,1,0.06569675198323603,0.23999999999999996
1560.805,8.417,20.11,1.321,80.2,43.934,1.637,63.177,0.387,10.208,80.71,0.055,2.263,1,0.06432569974554707,0.23454545454545456
1560.881,8.417,20.543,1.32,80.069,42.116,1.65,63.344,0.395,10.26,80.625,0.035,2.262,1,0.0534411016314923,0.2351515151515151
1560.957,8.417,21.052,1.319,79.964,40.16,1.485,63.864,0.418,10.328,80.56,0.066,2.267,1,0.04173027989821882,0.23212121212121214
1561.033,8.417,21.205,1.318,79.898,39.81,1.502,64.777,0.447,10.421,80.523,0.016,2.261,1,0.03963478521179467,0.23575757575757564
1561.109,8.417,21.162,1.317,79.891,40.814,1.662,66.046,0.478,10.537,80.524,0.033,2.263,1,0.04564586139799433,0.23454545454545456
1561.186,8.417,20.675,1.317,79.95,41.648,1.747,67.545,0.512,10.662,80.565,0.086,2.271,1,0.05063912587935941,0.2296969696969697
1561.262,8.419,19.811,1.316,80.063,41.501,1.761,69.089,0.547,10.769,80.641,0.036,2.275,1,0.04975901811106122,0.2272727272727273
1561.338,8.419,19.285,1.315,80.198,41.196,1.472,70.49,0.579,10.831,80.734,0.053,2.286,1,0.04793294417003443,0.22060606060606056
1561.414,8.419,19.371,1.314,80.314,41.447,1.353,71.617,0.603,10.833,80.814,0.039,2.287,1,0.049435713216584375,0.22
1561.49,8.418,19.644,1.313,80.388,41.726,1.316,72.415,0.613,10.779,80.857,0.05,2.281,1,0.051106121838048205,0.22363636363636352
1561.567,8.417,19.506,1.312,80.419,41.883,1.363,72.86,0.612,10.688,80.845,0.033,2.27,1,0.05204610088310136,0.23030303030303026
1561.643,8.416,19.236,1.312,80.43,42.087,1.41,72.923,0.605,10.582,80.776,0.074,2.266,1,0.05326747492890289,0.23272727272727267
1561.719,8.416,19.433,1.311,80.43,42.284,1.468,72.57,0.59,10.481,80.663,0.009,2.261,1,0.054446939080975906,0.23575757575757564
1561.795,8.418,20.123,1.31,80.399,42.349,1.474,71.791,0.571,10.404,80.529,0.071,2.264,1,0.05483610237988324,0.23393939393939403
1561.871,8.421,20.172,1.309,80.292,42.395,1.479,70.634,0.551,10.363,80.405,0.053,2.267,1,0.05511151025295617,0.23212121212121214
1561.948,8.423,19.276,1.308,80.1,42.894,1.422,69.225,0.533,10.363,80.318,0.048,2.274,1,0.05809908696302949,0.22787878787878782
1562.024,8.425,18.501,1.307,79.872,44.267,1.405,67.751,0.518,10.405,80.285,0.053,2.28,1,0.06631941326148783,0.22424242424242433
1562.1,8.425,18.433,1.306,79.666,46.238,1.391,66.422,0.508,10.48,80.312,0.06,2.287,1,0.07812004190989373,0.22
1562.176,8.423,18.666,1.306,79.503,46.829,1.415,65.438,0.505,10.577,80.39,0.04,2.295,1,0.08165843436611288,0.21515151515151515
1562.252,8.421,18.589,1.305,79.358,45.222,1.433,64.955,0.51,10.681,80.499,0.075,2.29,1,0.0720371201915881,0.21818181818181812
1562.329,8.419,18.336,1.304,79.209,43.044,1.442,65.065,0.518,10.778,80.617,0.049,2.284,1,0.05899715611435413,0.2218181818181819
1562.405,8.417,18.114,1.303,79.074,42.471,1.434,65.79,0.518,10.853,80.721,0.083,2.289,1,0.055566531956293956,0.21878787878787867
1562.481,8.417,18.053,1.302,78.984,44.309,1.428,67.092,0.509,10.895,80.797,0.068,2.292,1,0.0665708726238587,0.21696969696969703
1562.557,8.418,18.163,1.301,78.933,46.506,1.415,68.887,0.495,10.894,80.838,0.078,2.294,1,0.07972459212692712,0.2157575757575757
1562.633,8.418,18.474,1.301,78.862,46.698,1.402,71.081,0.483,10.848,80.848,0.068,2.283,1,0.08087412064062267,0.22242424242424244
1562.71,8.418,18.936,1.3,78.706,44.811,1.386,73.49,0.475,10.76,80.836,0.028,2.278,1,0.06957641071695855,0.2254545454545454
1562.786,8.418,19.238,1.299,78.446,43.12,1.363,75.861,0.47,10.632,80.815,0.063,2.278,1,0.05945217781769196,0.2254545454545454
1562.862,8.419,19.304,1.298,78.134,43.174,1.378,77.893,0.469,10.466,80.797,0.043,2.285,1,0.05977548271216884,0.22121212121212108
